CHAIN,SENDER,ASSETS,LP ($USD)
zkevm,0x9680f3957510cf85751A096c2194520c36a4A003,0.000049733567155057,0.0002
zkevm,0xd5E6a760bc7a67c956F469E963ED0BE910d81e06,0.334308257825898513,1.348264
zkevm,0x1b23C95f884760521a16e5FF64544D1e48b56d4E,3.382861063087048096,13.643071
zkevm,0xc21Cf04Fb408A2eaDf007675b43bc4f26C432C4c,1.800000000000000044,7.259396
zkevm,0x25bD9C27B833b25D70BbfcB4333AF8BDfa79b596,0.066844145430079948,0.269582
zkevm,0x4271C549B068C564522CB83c3774f6045e2ADbEE,0.023492992550036743,0.094747
zkevm,0xBC192689fFaf29902a7DAeFc66256194B5CE9c8c,0.081589226474140087,0.329049
zkevm,0xda7738BB37DE3b5EE53E447490536fce5270A922,0.054299223230602489,0.218988
zkevm,0x7caB59eE72A6aE154bCB770fDd6E875262da7378,0.035129849099123441,0.141678
zkevm,0x4CF6577989C624f0B6799ADd24015326f42BC1dD,0.06650066633414696,0.268197
zkevm,0x78E7078961d06f617920f927b77a78C82afF7Fd4,0.069220777222459756,0.279167
zkevm,0xD5751AC6b5950f894e62D4d87B8e72483F225751,0.039857655557674065,0.160745
zkevm,0x4EFd394C0af0A2f44a4E5BD9bdEE0B4F26F6BA09,0.066408498883910205,0.267825
zkevm,0x783c7882ADA6675e1421C0E36c52E7FD42a9E7d4,0.000064138968853678,0.000258
zkevm,0xb462701723c40838eB03CdAA04C22d0e2F297013,0.053107823433705743,0.214183
zkevm,0x0DA41A73B8877f7ab00bbBB1Dae0E4B4f8823794,1.335671492238333702,5.38676
zkevm,0x6b431A511661E996D365235A7Fd72f8857754433,0.199495498156073886,0.804564
zkevm,0x7C09a844A6374Ae960080a419f174fa113B78D46,0.1176639104666326,0.474538
zkevm,0x951e90C02409f4b153C22b1fe3cB8A826b7379CF,0.912322820496828428,3.679396
zkevm,0x951e90C02409f4b153C22b1fe3cB8A826b7379CF,1.990647527479134427,8.028277
zkevm,0x951e90C02409f4b153C22b1fe3cB8A826b7379CF,1.492985645609350875,6.021208
zkevm,0x90e9Ecc016A6971Cd28ceE85C53e72517A451a38,0.000000000177248511,148.878109
zkevm,0x46331769A8a01947E07C310704893076a3409d36,0.000000000007602637,6.385758
zkevm,0x25659eEfd7caE21566a257420bBcB0C8317Ef94f,0.00000000000000008,0.000067
zkevm,0xE58564b8Ce8344AFDFE3a111bC0B541ee7F5f7Fa,0.000000000008872039,7.45198
zkevm,0x057Ab78cA022689c6A4937fA8fc43665346BDB1C,0.000000000005821047,4.88933
zkevm,0x18C449e8be17bD57E4d20DBc936cA1cd2554e56d,0.000000000000145525,0.122232
zkevm,0xA30305e3300fAeFcF76cf921fEa11D0A73745fbC,0.000000000001179222,0.990475
zkevm,0x828AE2080d961CfFF81e418089f1D01C08E6713F,0.000000000002910591,2.444721
zkevm,0x6648D39dd323adc816CADcAdA011d2c497C5257b,0.00000000000000006,0.00005
zkevm,0x98a274bB5B21CF554a0A80A5BBd41Fe74CaeDfA2,0.000000000002401297,2.016945
zkevm,0x98a274bB5B21CF554a0A80A5BBd41Fe74CaeDfA2,0.000000000002401296,2.016944
zkevm,0xF6Ee1A630BC3eCd8C3fB11520d5952031D7b4C24,0.000000000021238364,17.83895
zkevm,0xe0CfD0724fF53Fc9064abA7944bf111D5633E31e,0.000000000007364614,6.185833
zkevm,0xe0CfD0724fF53Fc9064abA7944bf111D5633E31e,0.000000000001665865,1.399226
zkevm,0x8164BCd381c18403e069c06Fe39FF9f63Bc9F8cc,0.00000000000584655,4.910751
zkevm,0x820C74a9F2fb6c039F9FD879C3B14b91D752A036,0.000000000076504929,64.259548
zkevm,0x35eaA1dB8103f5105F2A2A756aC68Df87b1F5dA2,0.000000000000053202,0.044686
zkevm,0xA2453aD40207083Ac908229Eee4e2401D3E4b603,0.000000000019907492,16.721098
zkevm,0x3c8ab3bFB68149717F573174c8eC71577228009A,0.000000000001933669,1.624165
zkevm,0x9DF22b0C912a1aA0E7388BD74c698D17d471c100,0.000000000000175221,0.147175
zkevm,0xA3E720C5D0B69Eaff253652319F3D04A888F6405,0.000000000002631701,2.21047
zkevm,0x35a32d2ff907347151D3FC79588057B22B7aBEa4,0.000000000020191002,16.959229
zkevm,0xE0d7d07D6Ffb895db6053eD5bcCaba451DB6987D,0.00000000001053378,8.847742
zkevm,0x9a1881269998763bfEEc6E28F72cD023E59a4179,0.000000000000049725,0.041766
zkevm,0x3021A59F56cAe360183C40965D7059a4a73A7Ba7,0.000000000011909159,10.002978
zkevm,0xA3E720C5D0B69Eaff253652319F3D04A888F6405,0.000000000009713271,8.158564
zkevm,0xd6896C0A04eF9C169656383a8eB6f687a25Ed0Ae,0.000000000031583767,26.528468
zkevm,0xEEECDF9946583E1624244DF5FC399121dFB4604e,0.000000000004733027,3.975458
zkevm,0x94F98fE46b3c96C77EAcF297E86c8d47e5442eE7,0.000000000002000353,1.680176
zkevm,0x024899F1b2E7c3CFc5E3db7F54Ecc284fd775d29,0.000000000007054304,5.925191
zkevm,0xcd088E347aC400327Ed62494FA274D5E69359FEa,0.000000000002983908,2.506303
zkevm,0xAdA7673B48D656a87cad01bCbAfe6B1eE6d621ed,0.000000000026969623,22.652864
zkevm,0xB2F9BbC5db84a95B598cAB0C464cF92D584d8900,0.0000000000028,2.351831
zkevm,0x35e4535B8fB48eb815429104D74b3792d0E730DB,0.000000000112460993,94.460483
zkevm,0xAdA7673B48D656a87cad01bCbAfe6B1eE6d621ed,0.000000000026969622,22.652863
zkevm,0x07B516Acd3F661BaC8480f3B699b5D532dD5D912,0.000000000000014211,0.011936
zkevm,0x07B516Acd3F661BaC8480f3B699b5D532dD5D912,0.000000000000014211,0.011936
zkevm,0xE21946bEBb7D4d21755b65bad5576e866Fb9B570,0.000000000000099789,0.083816
zkevm,0xDB25EA15F345c40c71a3a339E5bE47c2BbF8774f,0.000000000001998458,1.678584
zkevm,0xDB25EA15F345c40c71a3a339E5bE47c2BbF8774f,0.000000000002997688,2.517877
zkevm,0x93A9e1206c87b14959db646F77276c62822c4a57,0.000000000022218868,18.662515
zkevm,0xaaC18004b8da51E8f9634649Ea8a0af107691af5,0.00000000000002911,0.02445
zkevm,0xded5Cf3E3569B86ad8cd2AB71DD8218085ED58C4,0.000000000000081249,0.068244
zkevm,0xded5Cf3E3569B86ad8cd2AB71DD8218085ED58C4,0.000000000000040625,0.034122
zkevm,0xded5Cf3E3569B86ad8cd2AB71DD8218085ED58C4,0.000000000000020312,0.01706
zkevm,0xd73B4d093E3d8be30EB69c7aB0f1EEd9f82AAC01,0.000000000002297238,1.929542
zkevm,0x90e9Ecc016A6971Cd28ceE85C53e72517A451a38,0.003503617042252215,11.303311
zkevm,0xAaF79B2956080cdfb589216db4f3cfb5c3A33A59,0.01,32.261834
zkevm,0x5161716F02ebDdE4eB8BDcb80994a69b5951a63C,0.01,32.261834
zkevm,0x9a74eC99Bd88ECA680485dA7F32FCa05Af375dcF,0.001019716031115438,3.289791
zkevm,0x73CE41f6c09B306202816dea3b7873d902Ac240a,0.012331116091569885,39.782443
zkevm,0x9680f3957510cf85751A096c2194520c36a4A003,0.002684028970129495,8.659169
zkevm,0x34cfBeB2417B08934AEE7A71c2349983c48f92c4,0.006703623888383055,21.62712
zkevm,0x5e0f0f230036E16D675c4958da445c9C83239b57,0.018115059047191205,58.442504
zkevm,0xb77c1C6415f73a7AA533BFD9ba2d13b875496F73,0.013947514833973887,44.997242
